"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 22, 2015","95.39","98.18","98.18","95.39","-","-2.87%"
"Sep 21, 2015","98.21","97.99","99.16","97.80","-","0.16%"
"Sep 20, 2015","98.05","98.05","98.05","98.05","-","0.00%"
"Sep 19, 2015","98.05","98.05","98.05","98.05","-","0.00%"
"Sep 18, 2015","98.05","98.96","99.17","97.29","-","-1.27%"
"Sep 17, 2015","99.31","100.20","100.20","99.26","-","-0.70%"
"Sep 16, 2015","100.01","99.09","100.26","98.88","-","1.68%"
"Sep 15, 2015","98.36","97.48","98.67","96.42","-","0.96%"
"Sep 14, 2015","97.42","98.39","99.13","97.14","-","-0.53%"
"Sep 13, 2015","97.94","97.94","97.94","97.94","-","0.00%"
"Sep 12, 2015","97.94","97.94","97.94","97.94","-","0.00%"
"Sep 11, 2015","97.94","98.81","98.81","97.89","-","-0.63%"
"Sep 10, 2015","98.56","99.06","99.57","98.14","-","-1.34%"
"Sep 09, 2015","99.90","100.34","100.79","99.73","-","1.43%"
"Sep 08, 2015","98.49","97.85","99.36","97.85","-","1.17%"
"Sep 07, 2015","97.35","97.64","98.16","97.10","-","0.56%"
"Sep 06, 2015","96.81","96.81","96.81","96.81","-","0.00%"
"Sep 05, 2015","96.81","96.81","96.81","96.81","-","0.00%"
"Sep 04, 2015","96.81","98.32","98.35","96.79","-","-2.48%"
"Sep 03, 2015","99.27","98.49","99.58","98.47","-","1.91%"
"Sep 02, 2015","97.41","97.51","98.56","96.49","-","0.34%"
"Sep 01, 2015","97.08","99.29","99.38","96.58","-","-3.09%"
"Aug 31, 2015","100.18","99.94","100.18","99.94","-","0.00%"
"Aug 30, 2015","100.18","100.18","100.18","100.18","-","0.00%"
"Aug 29, 2015","100.18","100.18","100.18","100.18","-","0.00%"
"Aug 28, 2015","100.18","99.52","100.18","98.62","-","0.90%"
"Aug 27, 2015","99.29","98.18","99.60","97.43","-","3.61%"
"Aug 26, 2015","95.83","96.27","97.67","95.40","-","-1.66%"
"Aug 25, 2015","97.45","95.91","98.09","95.71","-","3.06%"
"Aug 24, 2015","94.56","99.27","99.27","92.62","-","-4.74%"
"Aug 21, 2015","99.27","100.97","101.86","99.27","-","-2.90%"
"Aug 20, 2015","102.24","102.20","102.89","102.12","-","-0.58%"
"Aug 19, 2015","102.84","104.59","104.62","102.84","-","-1.97%"
"Aug 18, 2015","104.91","105.25","105.45","104.53","-","-0.29%"
"Aug 17, 2015","105.22","105.67","105.79","104.57","-","-0.02%"
"Aug 14, 2015","105.24","105.51","106.13","105.16","-","-0.32%"
"Aug 13, 2015","105.58","105.58","105.58","105.58","-","-0.07%"
"Aug 12, 2015","105.65","105.65","105.65","105.65","-","-1.51%"
"Aug 11, 2015","107.27","108.08","108.10","107.26","-","-1.14%"
"Aug 10, 2015","108.51","108.60","108.60","107.15","-","0.26%"
"Aug 07, 2015","108.23","108.61","108.86","108.23","-","-0.50%"
"Aug 06, 2015","108.77","108.45","109.01","108.32","-","-0.12%"
"Aug 05, 2015","108.90","108.11","109.16","107.93","-","0.99%"
"Aug 04, 2015","107.83","107.83","108.32","107.22","-","-0.10%"
"Aug 03, 2015","107.94","108.03","108.32","107.62","-","-0.13%"
"Jul 31, 2015","108.08","108.03","108.24","105.68","-","0.28%"
"Jul 30, 2015","107.78","107.72","108.26","107.24","-","0.50%"
"Jul 29, 2015","107.24","106.68","107.30","106.37","-","1.20%"
"Jul 28, 2015","105.97","105.87","106.23","105.48","-","0.69%"
"Jul 27, 2015","105.24","106.40","106.57","105.07","-","-1.07%"
"Jul 24, 2015","106.38","107.53","108.08","106.28","-","-1.12%"
"Jul 23, 2015","107.58","108.48","108.52","107.41","-","-0.19%"
"Jul 22, 2015","107.79","108.70","108.89","107.64","-","-1.62%"
"Jul 21, 2015","109.57","110.06","110.08","109.35","-","-0.33%"
"Jul 20, 2015","109.93","109.89","110.32","109.68","-","0.22%"
"Jul 17, 2015","109.69","110.04","110.04","109.52","-","-0.29%"
"Jul 16, 2015","110.01","109.59","110.16","109.30","-","0.60%"
"Jul 15, 2015","109.35","109.22","109.74","108.94","-","0.01%"
"Jul 14, 2015","109.34","108.98","109.34","108.72","-","0.25%"
"Jul 13, 2015","109.07","109.09","109.09","108.56","-","0.95%"
"Jul 10, 2015","108.04","107.70","108.26","107.38","-","1.36%"
"Jul 09, 2015","106.59","105.35","106.80","105.35","-","1.41%"
"Jul 08, 2015","105.11","104.24","105.45","104.15","-","0.99%"
"Jul 07, 2015","104.08","105.81","105.81","104.08","-","-1.56%"
"Jul 06, 2015","105.73","105.33","107.64","105.20","-","-0.72%"
"Jul 03, 2015","106.50","107.22","107.28","104.13","-","-0.76%"
"Jul 02, 2015","107.32","106.89","107.57","106.76","-","0.46%"
"Jul 01, 2015","106.83","106.30","107.26","105.92","-","1.35%"
"Jun 30, 2015","105.41","106.71","106.82","105.41","-","-1.56%"
"Jun 29, 2015","107.08","106.83","108.26","106.83","-","-1.99%"
"Jun 26, 2015","109.25","109.69","109.88","108.86","-","-0.78%"
"Jun 25, 2015","110.11","110.35","111.06","109.97","-","-0.56%"
"Jun 24, 2015","110.73","110.61","111.19","110.58","-","0.16%"
"Jun 23, 2015","110.55","110.59","110.86","110.43","-","0.15%"
"Jun 22, 2015","110.38","109.65","110.38","109.47","-","1.69%"
"Jun 19, 2015","108.55","108.43","109.40","108.34","-","-0.06%"
"Jun 18, 2015","108.61","107.94","108.61","107.32","-","0.46%"
"Jun 17, 2015","108.11","108.70","108.87","107.86","-","-0.40%"
"Jun 16, 2015","108.54","108.33","108.74","107.76","-","0.00%"
"Jun 15, 2015","108.54","109.16","109.39","108.54","-","-1.09%"
"Jun 12, 2015","109.74","110.21","110.44","109.37","-","-0.80%"
"Jun 11, 2015","110.63","109.99","110.97","109.99","-","0.24%"
"Jun 10, 2015","110.37","108.91","110.57","108.85","-","1.10%"
"Jun 09, 2015","109.17","109.76","109.99","108.91","-","-0.54%"
"Jun 08, 2015","109.76","109.93","110.40","109.65","-","-0.21%"
"Jun 05, 2015","109.99","110.35","110.59","109.73","-","-0.77%"
"Jun 04, 2015","110.84","111.67","111.72","110.50","-","-1.35%"
"Jun 03, 2015","112.36","112.18","112.94","111.62","-","0.28%"
"Jun 02, 2015","112.05","112.59","112.63","111.13","-","-0.40%"
"Jun 01, 2015","112.50","113.36","113.85","112.36","-","-0.48%"
"May 29, 2015","113.04","113.97","114.30","112.77","-","-0.78%"
"May 28, 2015","113.93","113.59","114.00","113.23","-","0.14%"
"May 27, 2015","113.77","112.56","114.12","112.56","-","1.18%"
"May 26, 2015","112.44","113.83","113.94","112.14","-","-1.19%"
"May 25, 2015","113.79","113.84","113.84","113.79","-","0.00%"
"May 22, 2015","113.79","113.66","114.28","113.62","-","0.34%"
"May 21, 2015","113.40","113.19","113.59","113.10","-","0.08%"
"May 20, 2015","113.31","113.18","113.49","111.44","-","0.28%"
"May 19, 2015","112.99","112.92","113.29","112.72","-","0.28%"
"May 18, 2015","112.67","112.33","113.18","111.84","-","0.09%"
"May 15, 2015","112.57","113.07","113.34","112.20","-","-0.20%"
"May 14, 2015","112.79","111.94","112.85","111.36","-","0.40%"
"May 13, 2015","112.34","112.52","113.07","111.91","-","0.11%"
"May 12, 2015","112.22","113.16","113.16","111.45","-","-1.36%"
"May 11, 2015","113.77","113.73","114.60","113.69","-","-0.25%"
"May 08, 2015","114.06","112.84","114.06","112.84","-","2.19%"
"May 07, 2015","111.62","111.89","111.95","110.42","-","-0.71%"
"May 06, 2015","112.42","112.32","113.11","112.12","-","0.13%"
"May 05, 2015","112.27","114.12","114.45","112.27","-","-1.01%"
"May 04, 2015","113.42","113.40","113.42","113.40","-","0.00%"
"May 01, 2015","113.42","113.10","113.59","112.29","-","0.54%"
"Apr 30, 2015","112.81","112.58","112.97","111.93","-","0.12%"
"Apr 29, 2015","112.68","114.47","114.49","112.68","-","-1.30%"
"Apr 28, 2015","114.16","114.81","114.97","113.42","-","-1.03%"
"Apr 27, 2015","115.35","115.45","115.65","114.20","-","0.49%"
"Apr 24, 2015","114.79","114.86","115.36","114.46","-","0.33%"
"Apr 23, 2015","114.41","114.09","114.41","113.43","-","0.39%"
"Apr 22, 2015","113.97","114.87","114.90","113.44","-","-0.40%"
"Apr 21, 2015","114.43","114.43","115.16","113.92","-","0.10%"
"Apr 20, 2015","114.32","114.07","114.72","113.92","-","0.86%"
"Apr 17, 2015","113.35","114.37","114.94","113.10","-","-0.89%"
"Apr 16, 2015","114.37","115.29","115.29","113.82","-","-0.61%"
"Apr 15, 2015","115.07","114.82","115.34","114.82","-","0.24%"
"Apr 14, 2015","114.80","114.29","115.00","111.85","-","0.17%"
"Apr 13, 2015","114.60","114.83","114.93","114.35","-","-0.40%"
"Apr 10, 2015","115.06","114.17","115.11","114.04","-","1.06%"
"Apr 09, 2015","113.85","113.08","113.89","112.91","-","1.10%"
"Apr 08, 2015","112.61","112.60","113.80","112.54","-","-0.08%"
"Apr 07, 2015","112.70","111.49","112.80","111.15","-","1.87%"
"Apr 06, 2015","110.63","110.53","110.63","110.53","-","0.00%"
"Apr 03, 2015","110.63","110.53","110.63","110.53","-","0.00%"
"Apr 02, 2015","110.63","110.14","110.89","110.06","-","0.37%"
"Apr 01, 2015","110.22","109.64","110.95","109.51","-","0.57%"
"Mar 31, 2015","109.59","111.55","111.86","109.46","-","-1.89%"
"Mar 30, 2015","111.70","111.70","112.67","111.24","-","0.50%"
"Mar 27, 2015","111.14","112.02","112.02","110.88","-","-0.56%"
"Mar 26, 2015","111.77","112.69","113.09","111.52","-","-1.32%"
"Mar 25, 2015","113.26","113.87","113.95","113.13","-","-0.43%"
"Mar 24, 2015","113.75","113.76","114.82","113.75","-","-0.36%"
"Mar 23, 2015","114.16","113.69","114.16","113.40","-","0.22%"
"Mar 20, 2015","113.91","113.27","113.92","112.82","-","0.92%"
"Mar 19, 2015","112.87","112.91","113.22","110.99","-","0.12%"
"Mar 18, 2015","112.73","111.14","112.73","111.14","-","1.57%"
"Mar 17, 2015","110.99","110.72","111.14","110.32","-","0.51%"
"Mar 16, 2015","110.43","109.85","110.51","109.66","-","0.92%"
"Mar 13, 2015","109.42","109.93","109.93","108.95","-","-0.26%"
"Mar 12, 2015","109.71","109.40","110.35","109.40","-","0.58%"
"Mar 11, 2015","109.08","109.21","109.50","108.67","-","0.20%"
"Mar 10, 2015","108.86","111.41","111.54","108.86","-","-2.48%"
"Mar 09, 2015","111.63","111.81","111.81","111.43","-","-0.53%"
"Mar 06, 2015","112.22","112.86","113.04","112.22","-","-0.73%"
"Mar 05, 2015","113.05","112.45","113.14","112.24","-","0.57%"
"Mar 04, 2015","112.41","111.94","112.41","111.42","-","0.54%"
"Mar 03, 2015","111.81","112.67","113.04","111.81","-","-0.60%"
"Mar 02, 2015","112.48","112.57","112.99","112.17","-","-0.05%"
"Feb 27, 2015","112.54","112.65","112.88","112.31","-","-0.10%"
"Feb 26, 2015","112.65","112.43","112.65","112.16","-","0.24%"
"Feb 25, 2015","112.38","112.49","112.73","111.14","-","-0.22%"
"Feb 24, 2015","112.63","111.93","112.79","111.74","-","0.64%"
"Feb 23, 2015","111.91","112.38","112.44","111.45","-","-0.12%"
"Feb 20, 2015","112.04","111.56","112.10","111.55","-","0.40%"
"Feb 19, 2015","111.59","111.28","111.87","111.01","-","-0.09%"
"Feb 18, 2015","111.69","112.03","112.07","111.32","-","-0.08%"
"Feb 17, 2015","111.78","110.79","111.78","110.50","-","0.68%"
"Feb 16, 2015","111.02","111.28","111.35","110.91","-","-0.22%"
"Feb 13, 2015","111.26","110.95","111.43","110.91","-","0.73%"
"Feb 12, 2015","110.45","110.52","110.94","109.71","-","0.15%"
"Feb 11, 2015","110.29","110.61","110.66","109.81","-","-0.20%"
"Feb 10, 2015","110.51","110.79","110.79","109.94","-","-0.22%"
"Feb 09, 2015","110.75","110.36","110.89","109.69","-","-0.20%"
"Feb 06, 2015","110.97","110.87","111.51","110.65","-","-0.18%"
"Feb 05, 2015","111.17","110.55","111.21","110.38","-","0.02%"
"Feb 04, 2015","111.15","111.50","111.53","110.34","-","-0.13%"
"Feb 03, 2015","111.30","110.73","111.53","110.51","-","1.14%"
"Feb 02, 2015","110.05","109.90","110.22","109.22","-","0.52%"
"Jan 30, 2015","109.48","110.68","110.92","109.48","-","-0.83%"
"Jan 29, 2015","110.40","109.72","110.54","109.41","-","-0.05%"
"Jan 28, 2015","110.45","110.94","110.94","109.60","-","0.35%"
"Jan 27, 2015","110.06","110.65","110.88","109.42","-","-0.60%"
"Jan 26, 2015","110.72","109.89","110.77","109.81","-","0.19%"
"Jan 23, 2015","110.51","110.41","110.65","109.95","-","0.55%"
"Jan 22, 2015","109.91","109.03","110.05","108.86","-","0.97%"
"Jan 21, 2015","108.85","107.44","108.85","107.44","-","1.72%"
"Jan 20, 2015","107.01","106.76","107.29","106.61","-","0.55%"
"Jan 19, 2015","106.42","106.03","106.68","105.93","-","0.42%"
"Jan 16, 2015","105.98","104.35","106.01","104.30","-","0.84%"
"Jan 15, 2015","105.10","104.47","105.10","101.85","-","1.70%"
"Jan 14, 2015","103.34","104.56","104.84","102.71","-","-2.36%"
"Jan 13, 2015","105.84","104.74","106.27","104.74","-","0.58%"
"Jan 12, 2015","105.23","105.50","105.87","103.45","-","0.06%"
"Jan 09, 2015","105.17","105.94","106.24","104.68","-","-1.04%"
"Jan 08, 2015","106.27","104.98","106.44","104.69","-","2.48%"
"Jan 07, 2015","103.70","103.37","104.30","102.86","-","0.84%"
"Jan 06, 2015","102.84","103.74","104.23","102.34","-","-0.75%"
"Jan 05, 2015","103.62","105.72","106.16","103.42","-","-2.00%"
"Jan 02, 2015","105.74","106.60","106.75","105.30","-","-0.35%"
"Jan 01, 2015","106.11","106.09","106.11","106.09","-","0.00%"
"Dec 31, 2014","106.11","106.08","106.26","105.82","-","0.29%"
"Dec 30, 2014","105.80","106.78","106.78","105.52","-","-1.30%"
"Dec 29, 2014","107.19","107.44","107.44","104.57","-","0.37%"
"Dec 26, 2014","106.79","106.69","106.79","106.69","-","0.00%"
"Dec 25, 2014","106.79","106.69","106.79","106.69","-","0.00%"
"Dec 24, 2014","106.79","106.45","106.91","106.45","-","0.20%"
"Dec 23, 2014","106.58","106.74","106.80","106.31","-","0.25%"
"Dec 22, 2014","106.31","106.37","106.93","106.10","-","0.49%"
"Dec 19, 2014","105.79","105.39","106.13","104.68","-","1.13%"
"Dec 18, 2014","104.61","103.67","104.61","102.90","-","2.06%"
"Dec 17, 2014","102.50","101.20","102.87","101.06","-","-0.05%"
"Dec 16, 2014","102.55","100.46","102.55","99.58","-","2.36%"
"Dec 15, 2014","100.19","102.05","103.05","100.19","-","-1.98%"
"Dec 12, 2014","102.21","104.10","104.49","102.16","-","-2.54%"
"Dec 11, 2014","104.87","105.32","105.89","104.58","-","-0.65%"
"Dec 10, 2014","105.56","106.21","106.89","105.56","-","-0.45%"
"Dec 09, 2014","106.04","107.83","107.83","106.04","-","-2.23%"
"Dec 08, 2014","108.46","108.97","109.17","108.46","-","-0.98%"
"Dec 05, 2014","109.53","109.11","109.68","109.06","-","0.94%"
"Dec 04, 2014","108.51","109.44","109.44","108.41","-","-0.61%"
"Dec 03, 2014","109.18","109.57","109.77","109.17","-","-0.40%"
"Dec 02, 2014","109.62","108.83","109.67","108.80","-","1.21%"
"Dec 01, 2014","108.31","108.44","108.79","107.99","-","-1.04%"
"Nov 28, 2014","109.45","109.15","109.66","108.54","-","0.12%"
"Nov 27, 2014","109.32","109.17","109.60","109.04","-","0.08%"
"Nov 26, 2014","109.23","109.51","109.91","109.10","-","-0.07%"
"Nov 25, 2014","109.31","109.12","109.59","108.97","-","0.06%"
"Nov 24, 2014","109.24","109.47","109.78","109.09","-","-0.27%"
"Nov 21, 2014","109.54","108.66","109.92","108.52","-","1.08%"
"Nov 20, 2014","108.37","108.72","108.72","107.80","-","-0.45%"
"Nov 19, 2014","108.86","108.97","109.06","108.56","-","-0.17%"
"Nov 18, 2014","109.05","108.61","109.14","108.54","-","0.46%"
"Nov 17, 2014","108.55","107.73","108.72","107.69","-","0.30%"
"Nov 14, 2014","108.23","108.11","108.23","107.55","-","0.20%"
"Nov 13, 2014","108.01","107.75","108.17","107.35","-","0.50%"
"Nov 12, 2014","107.47","107.52","107.68","106.48","-","-0.20%"
"Nov 11, 2014","107.68","107.41","107.81","107.30","-","0.25%"
"Nov 10, 2014","107.41","106.92","107.41","106.82","-","0.66%"
"Nov 07, 2014","106.71","106.93","107.38","106.47","-","0.19%"
"Nov 06, 2014","106.51","105.82","106.99","105.78","-","0.08%"
"Nov 05, 2014","106.42","105.78","106.43","105.39","-","1.28%"
"Nov 04, 2014","105.08","105.40","105.91","104.94","-","-0.41%"
"Nov 03, 2014","105.51","106.29","106.66","105.35","-","-0.89%"
"Oct 31, 2014","106.46","106.39","106.52","105.77","-","1.32%"
"Oct 30, 2014","105.07","105.36","105.36","103.73","-","0.13%"
"Oct 29, 2014","104.93","104.56","105.29","104.43","-","0.77%"
"Oct 28, 2014","104.13","104.17","104.28","103.72","-","0.58%"
"Oct 27, 2014","103.53","104.67","104.72","103.07","-","-0.38%"
"Oct 24, 2014","103.93","103.93","104.22","103.67","-","-0.45%"
"Oct 23, 2014","104.40","103.35","104.57","102.69","-","0.29%"
"Oct 22, 2014","104.10","103.68","104.15","103.11","-","0.36%"
"Oct 21, 2014","103.73","101.99","103.73","101.57","-","1.53%"
"Oct 20, 2014","102.17","102.84","103.03","101.77","-","-0.66%"
"Oct 17, 2014","102.85","101.43","102.88","100.93","-","1.70%"
"Oct 16, 2014","101.13","102.27","102.59","99.18","-","-0.34%"
"Oct 15, 2014","101.47","104.67","104.67","101.47","-","-2.97%"
"Oct 14, 2014","104.58","103.71","104.76","103.20","-","0.41%"
"Oct 13, 2014","104.15","102.25","104.44","102.25","-","0.52%"
"Oct 10, 2014","103.61","104.27","104.75","103.49","-","-1.38%"
"Oct 09, 2014","105.06","106.78","106.80","104.95","-","-0.75%"
"Oct 08, 2014","105.85","105.84","106.12","105.36","-","-0.15%"
"Oct 07, 2014","106.01","106.95","106.96","106.01","-","-0.98%"
"Oct 06, 2014","107.06","107.06","107.06","107.06","-","0.61%"
"Oct 03, 2014","106.41","105.90","111.66","105.63","-","1.26%"
"Oct 02, 2014","105.09","106.70","106.84","105.09","-","-1.62%"
"Oct 01, 2014","106.82","107.65","107.68","106.55","-","-0.92%"
"Sep 30, 2014","107.81","108.29","108.30","107.49","-","-0.39%"
"Sep 29, 2014","108.23","108.31","108.38","107.55","-","-0.14%"
"Sep 26, 2014","108.38","108.10","108.63","107.85","-","0.14%"
"Sep 25, 2014","108.23","109.29","109.62","107.94","-","-1.02%"
"Sep 24, 2014","109.34","108.60","109.34","108.36","-","0.56%"
"Sep 23, 2014","108.73","110.05","110.05","108.22","-","-1.40%"
"Sep 22, 2014","110.27","110.78","110.84","110.18","-","-1.06%"
"Sep 19, 2014","111.45","112.02","112.06","111.45","-","0.21%"
"Sep 18, 2014","111.22","110.62","111.29","110.43","-","0.58%"
"Sep 17, 2014","110.58","111.12","111.18","110.58","-","-0.20%"
"Sep 16, 2014","110.80","110.88","110.89","110.10","-","-0.15%"
"Sep 15, 2014","110.97","110.49","111.15","110.42","-","0.03%"
"Sep 12, 2014","110.94","111.10","111.43","110.84","-","0.14%"
"Sep 11, 2014","110.79","111.64","111.64","110.21","-","-0.42%"
"Sep 10, 2014","111.26","111.11","111.53","110.76","-","0.02%"
"Sep 09, 2014","111.24","111.21","111.48","110.95","-","-0.03%"
"Sep 08, 2014","111.27","111.15","111.31","110.23","-","-0.21%"
"Sep 05, 2014","111.50","111.92","111.94","111.05","-","-0.30%"
"Sep 04, 2014","111.84","111.65","112.31","111.65","-","0.05%"
"Sep 03, 2014","111.78","111.24","112.16","111.22","-","0.70%"
"Sep 02, 2014","111.00","111.16","111.29","110.72","-","0.12%"
"Sep 01, 2014","110.87","110.75","110.96","110.44","-","0.05%"
"Aug 29, 2014","110.82","110.68","110.96","110.16","-","0.28%"
"Aug 28, 2014","110.51","110.79","110.87","110.38","-","-0.42%"
"Aug 27, 2014","110.98","110.82","111.02","110.70","-","0.11%"
"Aug 26, 2014","110.86","110.78","110.93","110.27","-","0.64%"
"Aug 25, 2014","110.16","110.00","110.16","110.00","-","0.00%"
"Aug 22, 2014","110.16","110.28","110.51","109.73","-","-0.03%"
"Aug 21, 2014","110.19","109.86","110.24","109.74","-","0.35%"
"Aug 20, 2014","109.81","109.95","109.99","109.56","-","-0.25%"
"Aug 19, 2014","110.09","109.88","110.30","109.82","-","0.47%"
"Aug 18, 2014","109.57","109.34","109.63","108.82","-","0.78%"
"Aug 15, 2014","108.72","109.01","109.63","108.68","-","0.04%"
"Aug 14, 2014","108.68","108.04","108.87","108.04","-","0.42%"
"Aug 13, 2014","108.23","107.92","108.35","107.78","-","0.32%"
"Aug 12, 2014","107.88","107.77","108.05","106.54","-","0.08%"
"Aug 11, 2014","107.79","107.35","107.97","107.23","-","1.01%"
"Aug 08, 2014","106.71","106.56","106.94","106.12","-","-0.46%"
"Aug 07, 2014","107.20","107.90","108.81","107.11","-","-0.60%"
"Aug 06, 2014","107.85","107.97","108.19","107.17","-","-0.77%"
"Aug 05, 2014","108.69","108.97","109.20","108.53","-","0.07%"
"Aug 04, 2014","108.61","108.89","109.26","108.52","-","0.03%"
"Aug 01, 2014","108.58","109.14","109.19","107.66","-","-0.73%"
"Jul 31, 2014","109.38","110.31","110.52","109.20","-","-0.76%"
"Jul 30, 2014","110.22","110.66","114.19","109.98","-","-0.42%"
"Jul 29, 2014","110.68","110.59","111.11","110.31","-","0.25%"
"Jul 28, 2014","110.40","110.66","110.76","109.98","-","0.02%"
"Jul 25, 2014","110.38","110.50","115.18","110.24","-","-0.45%"
"Jul 24, 2014","110.88","110.41","110.88","109.97","-","0.41%"
"Jul 23, 2014","110.43","110.13","110.89","110.13","-","0.02%"
"Jul 22, 2014","110.41","109.81","110.59","109.70","-","1.02%"
"Jul 21, 2014","109.30","109.67","109.67","109.10","-","-0.26%"
"Jul 18, 2014","109.59","108.96","109.70","108.63","-","0.19%"
"Jul 17, 2014","109.38","109.70","110.01","109.19","-","-0.70%"
"Jul 16, 2014","110.15","109.30","110.30","109.30","-","1.07%"
"Jul 15, 2014","108.98","109.37","109.87","108.95","-","-0.53%"
"Jul 14, 2014","109.56","109.00","109.84","108.96","-","0.83%"
"Jul 11, 2014","108.66","108.66","108.78","108.23","-","0.25%"
"Jul 10, 2014","108.39","109.05","109.22","107.90","-","-0.64%"
"Jul 09, 2014","109.09","109.40","109.40","108.70","-","-0.32%"
"Jul 08, 2014","109.44","110.89","110.93","108.84","-","-1.26%"
"Jul 07, 2014","110.84","111.42","111.46","107.48","-","-0.57%"
"Jul 04, 2014","111.47","111.38","111.63","111.24","-","0.01%"
"Jul 03, 2014","111.46","110.66","111.48","110.57","-","0.81%"
"Jul 02, 2014","110.56","110.23","110.78","110.23","-","0.25%"
"Jul 01, 2014","110.28","109.51","110.29","107.54","-","0.97%"
"Jun 30, 2014","109.22","109.54","109.80","109.05","-","-0.24%"
"Jun 27, 2014","109.48","109.28","109.64","109.17","-","0.29%"
"Jun 26, 2014","109.16","109.61","109.61","108.67","-","-0.15%"
"Jun 25, 2014","109.32","109.69","109.78","109.02","-","-0.75%"
"Jun 24, 2014","110.15","110.47","110.68","109.94","-","-0.15%"
"Jun 23, 2014","110.32","110.73","110.75","110.12","-","-0.35%"
"Jun 20, 2014","110.71","110.21","110.98","109.69","-","0.24%"
"Jun 19, 2014","110.45","110.65","111.01","102.81","-","0.40%"
"Jun 18, 2014","110.01","110.10","110.33","109.82","-","0.19%"
"Jun 17, 2014","109.80","109.76","109.87","109.25","-","0.24%"
"Jun 16, 2014","109.54","109.70","110.09","109.44","-","-0.35%"
"Jun 13, 2014","109.93","110.57","110.66","109.61","-","-0.92%"
"Jun 12, 2014","110.95","110.93","111.24","110.77","-","0.03%"
"Jun 11, 2014","110.92","111.26","111.35","110.71","-","-0.48%"
"Jun 10, 2014","111.46","111.23","111.46","110.82","-","0.00%"
"Jun 09, 2014","111.46","111.17","111.50","111.17","-","0.27%"
"Jun 06, 2014","111.16","110.65","111.24","110.61","-","0.58%"
"Jun 05, 2014","110.52","110.62","111.13","110.30","-","-0.10%"
"Jun 04, 2014","110.63","110.77","111.03","110.33","-","-0.28%"
"Jun 03, 2014","110.94","111.27","111.27","110.62","-","-0.42%"
"Jun 02, 2014","111.41","111.47","111.56","111.20","-","0.26%"
"May 30, 2014","111.12","111.38","111.60","110.96","-","-0.46%"
"May 29, 2014","111.63","111.31","111.77","111.31","-","0.33%"
"May 28, 2014","111.26","111.11","111.33","110.92","-","0.07%"
"May 27, 2014","111.18","111.29","111.36","110.95","-","0.37%"
"May 26, 2014","110.77","110.76","110.77","110.76","-","0.00%"
"May 23, 2014","110.77","110.81","110.83","110.35","-","-0.02%"
"May 22, 2014","110.79","111.07","111.24","110.68","-","-0.09%"
"May 21, 2014","110.89","110.39","110.89","110.21","-","0.24%"
"May 20, 2014","110.63","111.23","111.37","110.48","-","-0.74%"
"May 19, 2014","111.45","111.69","111.77","110.80","-","-0.32%"
"May 16, 2014","111.81","111.40","111.81","111.08","-","0.46%"
"May 15, 2014","111.30","111.75","112.04","111.02","-","-0.45%"
"May 14, 2014","111.80","111.56","111.82","111.28","-","0.18%"
"May 13, 2014","111.60","111.49","111.67","108.90","-","0.33%"
"May 12, 2014","111.23","111.09","111.72","109.42","-","0.59%"
"May 09, 2014","110.58","110.82","110.84","110.45","-","-0.35%"
"May 08, 2014","110.97","110.46","110.97","110.42","-","0.65%"
"May 07, 2014","110.25","109.92","110.71","108.66","-","-0.04%"
"May 06, 2014","110.29","110.80","110.85","110.12","-","-0.48%"
"May 05, 2014","110.82","110.81","110.82","110.81","-","0.00%"
"May 02, 2014","110.82","110.80","111.06","110.45","-","0.14%"
"May 01, 2014","110.67","110.34","110.68","110.19","-","0.49%"
"Apr 30, 2014","110.13","109.67","110.32","109.67","-","-0.10%"
"Apr 29, 2014","110.24","109.42","110.24","107.76","-","1.09%"
"Apr 28, 2014","109.05","108.84","109.46","108.81","-","0.28%"
"Apr 25, 2014","108.75","108.79","108.87","108.28","-","-0.26%"
"Apr 24, 2014","109.03","108.95","109.38","108.48","-","0.48%"
"Apr 23, 2014","108.51","108.77","108.85","108.30","-","-0.08%"
"Apr 22, 2014","108.60","108.01","109.00","108.01","-","0.92%"
"Apr 21, 2014","107.61","107.35","107.61","107.35","-","0.00%"
"Apr 18, 2014","107.61","107.35","107.61","107.35","-","0.00%"
"Apr 17, 2014","107.61","106.96","108.32","105.51","-","0.55%"
"Apr 16, 2014","107.02","107.14","107.24","106.53","-","0.64%"
"Apr 15, 2014","106.34","106.96","107.20","106.23","-","-0.76%"
"Apr 14, 2014","107.15","106.19","107.15","105.94","-","0.45%"
"Apr 11, 2014","106.67","107.16","107.33","106.33","-","-1.17%"
"Apr 10, 2014","107.93","108.14","108.65","107.53","-","0.15%"
"Apr 09, 2014","107.77","107.32","108.10","107.25","-","0.63%"
"Apr 08, 2014","107.09","107.48","107.53","106.38","-","-0.34%"
"Apr 07, 2014","107.45","107.83","108.33","107.29","-","-1.08%"
"Apr 04, 2014","108.62","108.13","108.77","108.06","-","0.73%"
"Apr 03, 2014","107.83","108.11","108.40","107.66","-","-0.20%"
"Apr 02, 2014","108.05","107.94","108.28","107.64","-","0.16%"
"Apr 01, 2014","107.88","107.60","108.02","107.22","-","0.78%"
"Mar 31, 2014","107.04","107.71","109.07","102.97","-","-0.28%"
"Mar 28, 2014","107.34","107.32","107.59","106.83","-","0.47%"
